message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this product which I believe would be very valuable to you. I'm asking for $14,000. What do you think?",14000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. I'm interested in the product but $14,000 is a bit too high for my budget. Would you consider $10,000?",10000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand your budget concerns, Bob, but $10,000 is significantly less than what I can accept. How about we meet in the middle at $12,500?",12500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you working with me, Alice.  While $12,500 is closer, I'm aiming for something a bit lower. Would you be willing to do $11,000?",11000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm trying to be fair, but I need to get a reasonable price for this product. $11,500 is my final offer, take it or leave it.",11500.0,Alice,5,
,,Bob,5,AcceptOffer
