message,product_price,player,round,decision
Hello Bob! I'm excited to offer you this amazing product. I think you'll really love it. I'm willing to sell it to you for $9500.,9500.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I appreciate your generosity. However, I am looking to keep my budget within $8500 for this product. Would it be possible for us to negotiate further?",8500.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to negotiate. I'm willing to meet you halfway and offer the product to you for $9000. This is the best I can do, but I think it's a great deal for both of us.",9000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for adjusting your offer. I understand the value of the product and appreciate your flexibility. I would like to propose a price of $8750 if you could consider it.",8750.0,Bob,4,
,,Alice,4,RejectOffer
"I understand that you're close to your budget, Bob. I'm willing to make one more adjustment to try to meet you in the middle. I'm offering the product to you for $8900. This is the lowest I can go, but I think it's still a great deal for both of us.",8900.0,Alice,5,
,,Bob,5,AcceptOffer
