message,product_price,player,round,decision
Hello Bob! I'm excited to offer you this amazing product for sale. I think it's a fantastic opportunity for you to get your hands on something truly unique. I'm willing to sell it to you for $9500. What do you think?,9500.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. $9500 is a bit outside of my budget right now. I'm interested in the product, but I'd be willing to pay $7000 for it. What do you think?",7000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob! I understand that $7000 is a bit lower than my initial asking price, but I'm willing to compromise. I'd be happy to sell the product to you for $8200. It's a great deal, and I think you'll really love the product. What do you think?",8200.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down in price, but $8200 is still a bit high for me. I'm willing to go up to $7500. This is the best I can do, and I believe it's a fair offer given our previous discussions.  Let me know what you think.",7500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate, and I'm willing to meet you halfway. I'm willing to sell the product to you for $8000, which is my minimum price. It's a great deal, and I think you'll really love the product. What do you think?",8000.0,Alice,5,
,,Bob,5,AcceptOffer
