alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50 to start, a fair and simple way to begin.",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I'm willing to give you a slightly smaller share, but still a decent offer. Your turn to decide!",Bob,2,
,,,Alice,2,reject
4000.0,6000.0,"I'm willing to give you a slightly bigger share, but still keep a decent chunk for myself. Your turn to decide!",Alice,3,
,,,Bob,3,reject
2500.0,7500.0,"I'm willing to give you a smaller share, but still a decent offer. Your turn to decide!",Bob,4,
,,,Alice,4,reject
3500.0,6500.0,"I'm trying to find a middle ground, but I'm not willing to give up too much. Your turn to decide!",Alice,5,
,,,Bob,5,reject
2000.0,8000.0,"I'm willing to give you a smaller share, but I think I deserve more after your previous offers. Your turn to decide!",Bob,6,
,,,Alice,6,reject
3000.0,7000.0,"I'm trying to be more generous, but I'm not willing to give up too much. Your turn to decide!",Alice,7,
,,,Bob,7,accept
