alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a slightly smaller share, but it's still a good deal!",Bob,2,
,,,Alice,2,reject
420000.0,580000.0,"I'll give you a slightly larger share, but I'm still holding out for a better deal!",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'll give you a smaller share, but it's a good time to take what you can get!",Bob,4,
,,,Alice,4,reject
360000.0,640000.0,"I'll give you a slightly larger share, but I'm not going to give up too much ground!",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"I'll give you a smaller share, but it's getting late in the game!",Bob,6,
,,,Alice,6,reject
240000.0,760000.0,"I'll give you a slightly larger share, but I'm not sure how much more I can give!",Alice,7,
,,,Bob,7,reject
100000.0,900000.0,"I'll give you a tiny share, but I'm not going to get taken advantage of!",Bob,8,
,,,Alice,8,accept
