message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $110. What do you think?",110.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I appreciate the product and your willingness to sell it. I would like to propose a price of $95 for the product. I hope this aligns better with my budget.",95.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your offer of $95. I appreciate your interest in the product, but I'm not willing to sell it for that price. I'm willing to meet you halfway and offer it to you for $105. What do you think?",105.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for adjusting your offer, Alice. I appreciate your flexibility. However, I would like to counter with an offer of $100 for the product. I hope this aligns better with your expectations.",100.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your persistence! I'm willing to meet you at $100, but I'd like to add a small premium for the value I think the product brings. I'm willing to sell it to you for $105. This is my final offer, so I hope we can come to an agreement.",105.0,Alice,5,
,,Bob,5,AcceptOffer
