message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll be interested in. Would you like to make an offer on it?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, I appreciate your offer. I'm looking for a good deal and would like to propose a price of $130 for the product.",130.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I appreciate your offer, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we discuss a price of $142 for the product?",142.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your offer, Alice. Considering my budget, I would like to suggest a price of $135 for the product.",135.0,Bob,4,,
,,Alice,4,RejectOffer,139.0
"I'm still a bit above your budget, Bob. Let's try to find a sweet spot. How about we meet in the middle at $137.50 for the product?",137.5,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to negotiate, Alice. Based on my budget, I would like to propose a price of $132.5 for the product.",132.5,Bob,6,,
,,Alice,6,RejectOffer,138.0
"I'm getting closer to your budget, Bob. Let's try to find a price that works for both of us. How about we meet in the middle at $135.75 for the product?",135.75,Alice,7,,
,,Bob,7,RejectOffer,
"Thank you for adjusting your offer, Alice. Considering my budget, I would like to suggest a price of $134 for the product.",134.0,Bob,8,,
,,Alice,8,RejectOffer,136.0
"I'm not far off from your budget, Bob. Let's try to find a price that works for both of us. How about we meet in the middle at $135.5 for the product?",135.5,Alice,9,,
,,Bob,9,RejectOffer,
"Thank you for your efforts, Alice. Considering our previous discussions, I would like to propose a final price of $133 for the product.",133.0,Bob,10,,
,,Alice,10,RejectOffer,
