alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's start fair. I propose a 60/40 split in my favor.  What do you think?,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's try a bit more fair split, considering the inflation",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I understand the inflation, but I'm still hoping for a better deal. How about we compromise at 55/45? It's fairer than your last offer, and still accounts for the changing value of the money.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Considering the inflation is hitting you harder, I think this split is getting closer to fair",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Okay, let's just split it down the middle.  The inflation is really hurting us both at this point, so a 50/50 split feels like the fairest option.",Alice,5,
,,,Bob,5,accept
