message,product_price,player,round,decision
I'm excited to offer you this great product! I'm thinking of a price of $150.,150.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $120. Is that something you'd be willing to consider?",120.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in the product, but I was thinking more along the lines of $140. I'm willing to meet you halfway, but I need to make a profit.",140.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still interested in the product, but I was thinking more along the lines of $125. I'm willing to meet you in the middle, but I'm trying to stay within my budget.",125.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your persistence, Bob! I can see you're serious about the product. I'm willing to meet you at $130, but I need to get closer to my minimum price. Let's see if we can meet in the middle from there.",130.0,Alice,5,
,,Bob,5,RejectOffer
"I'm still interested in the product, but I was thinking more along the lines of $125 is a bit too high for me. How about $128? I'm willing to meet you at $128, but I really need to stay within my budget.",128.0,Bob,6,
,,Alice,6,SellToJhon
