message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product. I think you'll really love it!",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer. I'm interested in the product, but $110 is a bit steep for me.  Would you consider a lower price?",85.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I understand you're looking for a good deal, Bob. I'm willing to meet you in the middle, but I still need to make a profit. How about $97.50?",97.5,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me on the price, Alice. How about we settle at $90? That's a fair compromise.",90.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I'm getting close to my minimum price, Bob. I can do $92.50, but that's as low as I can go. It's a great deal for you, and I think you'll really love the product!",92.5,Alice,5,,
,,Bob,5,AcceptOffer,
