message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate the offer, but I was thinking more along the lines of $120. Would you be willing to sell it to me for that price?",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a good deal, but I'm not sure I can go as low as $120. I'm willing to meet you halfway, so I'll offer it to you for $160.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but I was thinking more along the lines of $130. Would you be willing to sell it to me for that price?",130.0,Bob,4,,
,,Alice,4,RejectOffer,145.0
"I'm getting a bit closer to your price, but I still think I can do better than $130. I'm willing to go up to $145, that's the lowest I can go.",145.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, but I'm really close to my budget. Would you be willing to sell it to me for $132?",132.0,Bob,6,,
,,Alice,6,RejectOffer,140.0
"I'm not willing to go below $140, that's my minimum. I think we're close, but I need to make a decent profit on this sale. I'm willing to sell it to you for $140.",140.0,Alice,7,,
,,Bob,7,BuyFromJhon,
