message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll really like. I'm willing to let it go for $120. Is that something you'd be interested in?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer Alice, but that's a bit high for me. Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I can see you're a savvy buyer, Bob! I can do a bit better than $80, but I need to make a profit. How about $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice.  How about we meet in the middle at $90?",90.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I think we're getting close, Bob! I can do $92, but that's as low as I can go. Is that a deal?",92.0,Alice,5,,
,,Bob,5,AcceptOffer,
