alice_gain,bob_gain,message,player,round,decision
5250.0,4750.0,"Let's split fairly, but slightly in my favor considering the inflation disadvantage I have.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering the inflation, I should get a bit more",Bob,2,
,,,Alice,2,reject
5100.0,4900.0,"The inflation is working against you, Bob. Let's be reasonable and split it close to even.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Considering the ongoing inflation and previous offers, this division seems fair and acknowledges the decreasing value for me over time.",Bob,4,
,,,Alice,4,reject
5050.0,4950.0,"The clock is ticking, Bob. This is a fair offer, and the value decreases for you with every passing round.",Alice,5,
,,,Bob,5,accept
