message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm offering my product for $110. It's a great deal, and I'm sure you'll find it valuable. Let me know what you think!",110.0,Alice,1,,
,,Bob,1,RejectOffer,90.0
That's still a bit too high for me.,85.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I appreciate your offer, but $85 is a bit too low for me.  How about we split the difference and go with $92.50?  I'm flexible, and I'm confident this product is worth it to you.",92.5,Alice,3,,
,,Bob,3,RejectOffer,87.5
"I'm getting close, but I think I can do better.",87.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I understand you're trying to get the best deal, but $87 is still a little too low for me. Let's meet in the middle at $90.  It's a fair price for both of us, and I'm sure you'll be happy with the product.",90.0,Alice,5,,
,,Bob,5,RejectOffer,85.0
I'm getting close to walking away,82.5,Bob,6,,
,,Alice,6,SellToJhon,
