alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. A 60/40 split seems reasonable for a starting point. What do you think?",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think a 60/40 split in my favor is more fair, considering the inflation we're dealing with.  Let's get this done.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, let's be realistic. I'm offering you a larger share than last time, acknowledging the inflation. 55/45 is a fair compromise. Take it or leave it.",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"I'm willing to go up to 70/30 in my favor, but I'm not giving up more than that.  Let's end this.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, this is getting ridiculous. I'm holding steady, but you're losing money with every refusal. 52/48 is my final offer.  Think about it.",Alice,5,
,,,Bob,5,accept
