alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start with a fair split. I'll give you 4000 and keep 6000 for myself. Your turn!,Alice,1,
,,,Bob,1,reject
2000.0,8000.0,"I'll give you a small share, but I'm hoping to negotiate a better deal later",Bob,2,
,,That's too low for me. I'm looking for a more even split.,Alice,2,reject
5500.0,4500.0,"I'm willing to compromise, but I need a bit more for myself. This is my best offer so far.",Alice,3,
,,,Bob,3,reject
2500.0,7500.0,"I'll give you a bit more, but I'm still hoping to get a better deal",Bob,4,
,,Still too low for me. I'm not budging yet.,Alice,4,reject
7000.0,3000.0,"I'm not getting any younger, and I need a bigger share. Take it or leave it!",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"I'm willing to meet you halfway, but I think I deserve a bit more",Bob,6,
,,"Alright, you got me. 50-50 it is.",Alice,6,accept
