message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. I'm willing to sell it to you for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $105. Can you meet me at that price?",105.0,Bob,2,,
,,Alice,2,RejectOffer,108.0
"I understand you're interested in the product, and I'm happy to meet you halfway. However, I need to make a profit, so I can offer you the product for $108. Let me know if that works for you.",108.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still a bit short on budget, so I can do $105, but I'm willing to meet you halfway on the $108. Can you do $106?",106.0,Bob,4,,
,,Alice,4,RejectOffer,107.5
"I appreciate your willingness to meet me halfway, Bob. I'm willing to make a slight concession, so I can offer you the product for $107.50. Let me know if that's acceptable to you.",107.5,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close, but I still need to save a bit more. Can you do $106.50?",106.5,Bob,6,,
,,Alice,6,RejectOffer,107.0
"I'm willing to make one more concession, Bob. I can offer you the product for $107. It's the best I can do, but I think you'll really appreciate the quality of this product.",107.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to compromise, but I'm still a bit short. Can you do $106?",106.0,Bob,8,,
,,Alice,8,RejectOffer,106.5
"I'm not willing to go any lower than $106.50, Bob. I think that's a fair price considering the value this product brings. If you're still interested, I can meet you at that price.",106.5,Alice,9,,
,,Bob,9,BuyFromJhon,
