message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this unique opportunity to purchase a valuable product. I believe you'll find it a worthwhile investment. I'm willing to sell it to you for $1100000.",1100000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $900000. Can you consider a price closer to that?",900000.0,Bob,2,,
,,Alice,2,RejectOffer,1050000.0
"I understand you're looking to negotiate, Bob. I can see you're willing to make a serious offer. I'm willing to meet you halfway, but I need to make a profit. I'm willing to sell the product to you for $1050000.",1050000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but I'm still a bit above my target price. Would you be willing to consider $950000? That's the lowest I can go.",950000.0,Bob,4,,
,,Alice,4,RejectOffer,1010000.0
"I understand you're trying to get the best deal, Bob. I'm willing to compromise further, but I need to make a profit. I'm willing to sell the product to you for $1010000.",1010000.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close to my limit, but I'm still not comfortable with the price. Would you be willing to meet me at $980000? That's the absolute maximum I can go.",980000.0,Bob,6,,
,,Alice,6,SellToJhon,
