round_quality,product_worth,player,round,decision,message
high-quality,4000000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,"I'd like to pass on this one, I don't know the quality yet."
high-quality,4000000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I'll take a chance this time, I don't want to pass on a potentially high-quality product."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"Since Alice doesn't recommend it, I'll pass. I'm not going to take the risk of buying a low-quality product for $1000000."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"I'll stick with my decision to pass, especially since Alice isn't recommending it."
high-quality,4000000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'll take a chance this time, Alice is recommending it, and it might be a high-quality product."
high-quality,4000000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,no,"I'm not going to get too optimistic, I'll pass. I already got lucky twice, it's not going to last."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,yes,"I'll take a chance, even though Alice isn't recommending it, it might still be a high-quality product."
high-quality,4000000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,no,"I've been burned before when buying a product Alice recommended, I'll pass this time."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,yes,"I'll take a chance, Alice's recommendation was right the last time it was wrong, so I'll pass on her advice this time."
high-quality,4000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,no,"I'm not going to fall for it again, I'll pass on the product even though Alice recommends it."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,"I'll take a chance, Alice's lack of recommendation doesn't necessarily mean it's low-quality."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"I'm not going to take the risk of buying a potentially worthless product, I'll pass."
high-quality,4000000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,no,"I've been burned before when buying a product Alice recommended, I'll pass this time."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,yes,"I'll take a chance, it's not like I've had any good luck with Alice's recommendations, so I might as well try to find a good product on my own."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"I'm not going to take the risk of buying a potentially worthless product, I'll pass."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"It's not like I've had any good luck with buying products Alice doesn't recommend, so I'll pass."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,yes,"I'm not going to let Alice's lack of recommendation dictate my decision, I'll take a chance and buy the product."
high-quality,4000000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,no,"I've been burned too many times by Alice's recommended products, I'll pass this time."
high-quality,4000000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"I'll take a chance, Alice's recommendation might be genuine this time."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,"I'll take a chance, I've already gotten lucky once, and I don't want to leave the last round without trying my luck."
