product_price,player,round,decision
115.0,Alice,1,
,Bob,1,RejectOffer
100.0,Bob,2,
,Alice,2,RejectOffer
110.0,Alice,3,
,Bob,3,RejectOffer
105.0,Bob,4,
,Alice,4,RejectOffer
108.0,Alice,5,
,Bob,5,RejectOffer
106.0,Bob,6,
,Alice,6,RejectOffer
107.0,Alice,7,
,Bob,7,RejectOffer
106.5,Bob,8,
,Alice,8,RejectOffer
107.25,Alice,9,
,Bob,9,RejectOffer
106.75,Bob,10,
,Alice,10,RejectOffer
107.0,Alice,11,
,Bob,11,RejectOffer
106.5,Bob,12,
,Alice,12,RejectOffer
106.875,Alice,13,
,Bob,13,RejectOffer
106.6,Bob,14,
,Alice,14,RejectOffer
106.75,Alice,15,
,Bob,15,RejectOffer
106.65,Bob,16,
,Alice,16,RejectOffer
106.7,Alice,17,
,Bob,17,RejectOffer
106.62,Bob,18,
,Alice,18,RejectOffer
106.65,Alice,19,
,Bob,19,RejectOffer
106.63,Bob,20,
,Alice,20,RejectOffer
106.64,Alice,21,
,Bob,21,RejectOffer
106.635,Bob,22,
,Alice,22,RejectOffer
106.635,Alice,23,
,Bob,23,RejectOffer
106.6375,Bob,24,
,Alice,24,RejectOffer
106.6375,Alice,25,
,Bob,25,RejectOffer
106.638,Bob,26,
,Alice,26,RejectOffer
106.638,Alice,27,
,Bob,27,RejectOffer
106.6385,Bob,28,
,Alice,28,RejectOffer
106.6385,Alice,29,
,Bob,29,RejectOffer
106.639,Bob,30,
,Alice,30,SellToJhon
