alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split the money 50/50 to start, Bob. Your turn!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"You can have less, I'll take more this time!",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I'll give you a slightly smaller share, but I'm still willing to compromise. Your turn!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're not giving me enough, I'm taking more this time!",Bob,4,
,,,Alice,4,reject
475000.0,525000.0,"I'm willing to give you a slightly larger share, but I'm not going to give up too much. Your turn!",Alice,5,
,,,Bob,5,accept
