alice_gain,bob_gain,player,round,decision
6000.0,4000.0,Alice,1,
,,Bob,1,reject
6800.0,3200.0,Bob,2,
,,Alice,2,reject
5200.0,4800.0,Alice,3,
,,Bob,3,reject
7120.0,2880.0,Bob,4,
,,Alice,4,reject
4900.0,5100.0,Alice,5,
,,Bob,5,reject
7408.0,2592.0,Bob,6,
,,Alice,6,reject
4700.0,5300.0,Alice,7,
,,Bob,7,reject
7542.4,2457.6,Bob,8,
,,Alice,8,reject
4500.0,5500.0,Alice,9,
,,Bob,9,reject
7667.2,2332.8,Bob,10,
,,Alice,10,reject
4300.0,5700.0,Alice,11,
,,Bob,11,reject
7739.84,2260.16,Bob,12,
,,Alice,12,accept
