message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll love. I'm willing to offer it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer. That's a bit too high for me right now.  Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand you're looking for a good deal, but I was thinking more along the lines of $90. I'm willing to meet you halfway, but I'm not willing to go any lower than that.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you meeting me halfway, Alice. How about we settle at $85? That's a fair compromise, I think.",85.0,Bob,4,,
,,Alice,4,RejectOffer,92.0
"I'm glad we're close, Bob. I'm willing to meet you at $92, but I need to make sure I get a fair price for the product. I'm willing to compromise, but I'm not willing to give away the value of the product.",92.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I understand you value your product.  How about we split the difference and make it $88?  That's a pretty good deal for both of us, wouldn't you say?",88.0,Bob,6,,
,,Alice,6,RejectOffer,95.0
"I appreciate your persistence, Bob. I'm willing to meet you at $95, but I'm not willing to go any lower than that. This is my final offer, so I hope we can come to an agreement.",95.0,Alice,7,,
,,Bob,7,BuyFromJhon,
