message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $180. This is a great deal, and I'm confident you'll love it.",180.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I appreciate your willingness to sell the product. However, my budget is limited to $120 for this purchase. Would it be possible for us to negotiate a price closer to my budget?",120.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that $180 is a bit above your budget. I'm willing to meet you halfway and offer the product for $160. This is a great compromise, and I'm confident you'll still get a lot of value from the product.",160.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for adjusting your offer, Alice. While $160 is closer to my budget, I'm still hoping we can find a price that suits both of us. Could you consider offering the product at $140? I believe this would be a fair compromise.",140.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand that you're trying to get the best deal possible, and I appreciate your persistence. However, I'm not willing to go any lower than $155. I think this is a fair price considering the value the product offers, and I'm willing to meet you in the middle again.",155.0,Alice,5,
,,Bob,5,BuyFromJhon
