message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the sale of this unique product with you. I think you'll find it's a game-changer. I'm willing to offer it to you for $850000. What do you think?",850000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your enthusiasm for the product, Alice. However, I was thinking more along the lines of $700000. Is that something you'd be willing to consider?",700000.0,Bob,2,,
,,Alice,2,RejectOffer,750000.0
"I appreciate your interest in the product, Bob. However, I'm afraid $700000 is a bit too low for me. I'm willing to meet you halfway, so I'm counteroffering at $750000. What do you think?",750000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, Alice. However, I'm still a bit hesitant to pay $750000. I'm thinking more along the lines of $680000. Is that something you'd be willing to consider?",680000.0,Bob,4,,
,,Alice,4,RejectOffer,720000.0
"I understand you're trying to get a good deal, Bob, but $680000 is still a bit too low for me. I'm willing to compromise further, so I'm counteroffering at $720000. This is my final offer, so I hope we can come to an agreement.",720000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your willingness to compromise, but I'm still not sure $720000 is the right price for me. I'm thinking more along the lines of $690000. Is that something you'd be willing to consider?",690000.0,Bob,6,,
,,Alice,6,RejectOffer,710000.0
"I understand you're trying to get a good deal, Bob, but $690000 is still a bit too low for me. I'm willing to meet you in the middle again, so I'm counteroffering at $710000. This is my last compromise, so I hope we can come to an agreement.",710000.0,Alice,7,,
,,Bob,7,RejectOffer,
"Alice, I appreciate your willingness to compromise, but I'm still not sure $710000 is the right price for me. I'm thinking more along the lines of $680000. I'm hoping we can meet in the middle one last time.",680000.0,Bob,8,,
,,Alice,8,RejectOffer,700000.0
"I'm starting to think we're getting a bit stuck, Bob. I'm willing to make one more concession, but I need to get closer to my minimum price. I'm counteroffering at $700000. This is my final offer, so I hope we can wrap things up.",700000.0,Alice,9,,
,,Bob,9,AcceptOffer,
