product_price,player,round,decision
950000.0,Alice,1,
,Bob,1,RejectOffer
900000.0,Bob,2,
,Alice,2,RejectOffer
975000.0,Alice,3,
,Bob,3,RejectOffer
925000.0,Bob,4,
,Alice,4,RejectOffer
962500.0,Alice,5,
,Bob,5,RejectOffer
940000.0,Bob,6,
,Alice,6,RejectOffer
956250.0,Alice,7,
,Bob,7,RejectOffer
945000.0,Bob,8,
,Alice,8,RejectOffer
953125.0,Alice,9,
,Bob,9,RejectOffer
948000.0,Bob,10,
,Alice,10,RejectOffer
954687.5,Alice,11,
,Bob,11,RejectOffer
949500.0,Bob,12,
,Alice,12,RejectOffer
954171.875,Alice,13,
,Bob,13,RejectOffer
950000.0,Bob,14,
,Alice,14,RejectOffer
953906.25,Alice,15,
,Bob,15,RejectOffer
951000.0,Bob,16,
,Alice,16,RejectOffer
953437.5,Alice,17,
,Bob,17,RejectOffer
952000.0,Bob,18,
,Alice,18,RejectOffer
953078.125,Alice,19,
,Bob,19,RejectOffer
952500.0,Bob,20,
,Alice,20,RejectOffer
953359.375,Alice,21,
,Bob,21,RejectOffer
952750.0,Bob,22,
,Alice,22,RejectOffer
953218.75,Alice,23,
,Bob,23,RejectOffer
952900.0,Bob,24,
,Alice,24,RejectOffer
953144.5,Alice,25,
,Bob,25,RejectOffer
953000.0,Bob,26,
,Alice,26,RejectOffer
953071.25,Alice,27,
,Bob,27,RejectOffer
953050.0,Bob,28,
,Alice,28,RejectOffer
953039.0625,Alice,29,
,Bob,29,RejectOffer
953030.0,Bob,30,
,Alice,30,SellToJhon
