message,product_price,player,round,decision
"Bob, I'm pleased to offer you the exclusive opportunity to acquire this valuable product. Given its potential, I'm confident it's worth at least $1,200,000. To kickstart our negotiation, I'm proposing an initial offer of $1,100,000.",1100000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate the offer, but I was thinking more along the lines of $950,000. I'm confident that's a fair price for the product.",950000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your counteroffer, but there's still a significant gap between our valuations.  I've priced this product considering its long-term value, which I believe is much higher than your estimate.  To move us closer, I'm willing to come down to $1,050,000.",1050000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand that you value the product highly, but I'm still a bit hesitant about the price. I'm willing to meet you halfway, so I'm offering $900,000. Is that something you'd be willing to consider?",900000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate.  However, $900,000 is still significantly below my bottom line. I'm willing to accept $1,000,000, which I believe is a very fair and final offer.",1000000.0,Alice,5,
,,Bob,5,RejectOffer
"I understand that you're willing to accept $1,000,000, but I'm still a bit hesitant. I'm willing to pay $920,000 for the product. Is that something you'd be willing to consider?",920000.0,Bob,6,
,,Alice,6,AcceptOffer
