message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll love. I'm willing to let it go for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $120 is a bit out of my budget. Would you be willing to consider a price of $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,100.0
"I understand you're looking for a good deal, Bob. I can do $110, but that's as low as I'm willing to go.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to negotiate, Alice. However, $110 is still a bit steep for me. Would you be willing to consider a price of $100?",100.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I'm getting close to my minimum, Bob. I can do $105, but I'm not going any lower than that.",105.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm really close to walking away, Alice. I'm willing to meet you halfway between $80 and $105. Would you be willing to sell it to me for $92.50?",92.5,Bob,6,,
,,Alice,6,RejectOffer,95.0
"I'm willing to meet you halfway, Bob, but I think I can do a bit better than that. How about $95?",95.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm getting close to my limit, Alice. I'm willing to go up to $92, but no higher. Can you meet me at that price?",92.0,Bob,8,,
,,Alice,8,RejectOffer,92.5
"I think we're really close, Bob. I can meet you at $92.50, but that's as low as I'm willing to go.",92.5,Alice,9,,
,,Bob,9,AcceptOffer,
