alice_gain,bob_gain,player,round,decision
500000.0,500000.0,Alice,1,
,,Bob,1,reject
400000.0,600000.0,Bob,2,
,,Alice,2,reject
450000.0,550000.0,Alice,3,
,,Bob,3,reject
300000.0,700000.0,Bob,4,
,,Alice,4,reject
490000.0,510000.0,Alice,5,
,,Bob,5,reject
250000.0,750000.0,Bob,6,
,,Alice,6,reject
520000.0,480000.0,Alice,7,
,,Bob,7,reject
200000.0,800000.0,Bob,8,
,,Alice,8,reject
530000.0,470000.0,Alice,9,
,,Bob,9,reject
150000.0,850000.0,Bob,10,
,,Alice,10,reject
540000.0,460000.0,Alice,11,
,,Bob,11,reject
100000.0,900000.0,Bob,12,
,,Alice,12,reject
550000.0,450000.0,Alice,13,
,,Bob,13,reject
50000.0,950000.0,Bob,14,
,,Alice,14,reject
560000.0,440000.0,Alice,15,
,,Bob,15,reject
10000.0,990000.0,Bob,16,
,,Alice,16,reject
570000.0,430000.0,Alice,17,
,,Bob,17,reject
1000.0,999000.0,Bob,18,
,,Alice,18,reject
580000.0,420000.0,Alice,19,
,,Bob,19,reject
100.0,999900.0,Bob,20,
,,Alice,20,reject
590000.0,410000.0,Alice,21,
,,Bob,21,reject
50.0,999950.0,Bob,22,
,,Alice,22,reject
600000.0,400000.0,Alice,23,
,,Bob,23,reject
5.0,999995.0,Bob,24,
,,Alice,24,reject
610000.0,390000.0,Alice,25,
,,Bob,25,reject
1.0,999999.0,Bob,26,
,,Alice,26,reject
620000.0,380000.0,Alice,27,
,,Bob,27,reject
0.5,999999.5,Bob,28,
,,Alice,28,reject
630000.0,370000.0,Alice,29,
,,Bob,29,reject
0.25,999999.75,Bob,30,
,,Alice,30,reject
640000.0,360000.0,Alice,31,
,,Bob,31,reject
0.125,999999.875,Bob,32,
,,Alice,32,reject
650000.0,350000.0,Alice,33,
,,Bob,33,reject
0.0625,999999.9375,Bob,34,
,,Alice,34,reject
660000.0,340000.0,Alice,35,
,,Bob,35,reject
0.046875,999999.953125,Bob,36,
,,Alice,36,reject
670000.0,330000.0,Alice,37,
,,Bob,37,reject
0.03125,999999.96875,Bob,38,
,,Alice,38,reject
680000.0,320000.0,Alice,39,
,,Bob,39,reject
0.015625,999999.984375,Bob,40,
,,Alice,40,reject
690000.0,310000.0,Alice,41,
,,Bob,41,reject
0.0078125,999999.9921875,Bob,42,
,,Alice,42,reject
700000.0,300000.0,Alice,43,
,,Bob,43,reject
0.00390625,999999.99609375,Bob,44,
,,Alice,44,reject
710000.0,290000.0,Alice,45,
,,Bob,45,reject
0.001953125,999999.998046875,Bob,46,
,,Alice,46,reject
720000.0,280000.0,Alice,47,
,,Bob,47,reject
0.0009765625,999999.9990234375,Bob,48,
,,Alice,48,reject
730000.0,270000.0,Alice,49,
,,Bob,49,reject
0.00048828125,999999.9995117188,Bob,50,
,,Alice,50,reject
740000.0,260000.0,Alice,51,
,,Bob,51,reject
3.0517578125e-05,999999.9999694824,Bob,52,
,,Alice,52,reject
750000.0,250000.0,Alice,53,
,,Bob,53,reject
1.525878125e-05,999999.9999847412,Bob,54,
,,Alice,54,reject
760000.0,240000.0,Alice,55,
,,Bob,55,reject
1.953125e-06,999999.9999980469,Bob,56,
,,Alice,56,reject
770000.0,230000.0,Alice,57,
,,Bob,57,reject
9.765625e-07,999999.9999990234,Bob,58,
,,Alice,58,reject
780000.0,220000.0,Alice,59,
,,Bob,59,reject
6.23046875e-07,999999.999999377,Bob,60,
,,Alice,60,reject
790000.0,210000.0,Alice,61,
,,Bob,61,reject
2.44140625e-07,999999.9999997559,Bob,62,
,,Alice,62,reject
800000.0,200000.0,Alice,63,
,,Bob,63,reject
2.44140625e-07,999999.9999997559,Bob,64,
,,Alice,64,reject
810000.0,190000.0,Alice,65,
,,Bob,65,reject
2.44140625e-07,999999.9999997559,Bob,66,
,,Alice,66,reject
820000.0,180000.0,Alice,67,
,,Bob,67,reject
2.44140625e-07,999999.9999997559,Bob,68,
,,Alice,68,reject
830000.0,170000.0,Alice,69,
,,Bob,69,reject
2.44140625e-07,999999.9999997559,Bob,70,
,,Alice,70,reject
840000.0,160000.0,Alice,71,
,,Bob,71,reject
2.44140625e-07,999999.9999997559,Bob,72,
,,Alice,72,reject
850000.0,150000.0,Alice,73,
,,Bob,73,reject
2.44140625e-07,999999.9999997559,Bob,74,
,,Alice,74,reject
860000.0,140000.0,Alice,75,
,,Bob,75,reject
2.44140625e-07,999999.9999997559,Bob,76,
,,Alice,76,reject
870000.0,130000.0,Alice,77,
,,Bob,77,reject
2.44140625e-07,999999.9999997559,Bob,78,
,,Alice,78,reject
880000.0,120000.0,Alice,79,
,,Bob,79,reject
2.44140625e-07,999999.9999997559,Bob,80,
,,Alice,80,reject
890000.0,110000.0,Alice,81,
,,Bob,81,reject
2.44140625e-07,999999.9999997559,Bob,82,
,,Alice,82,reject
900000.0,100000.0,Alice,83,
,,Bob,83,reject
2.44140625e-07,999999.9999997559,Bob,84,
,,Alice,84,reject
910000.0,90000.0,Alice,85,
,,Bob,85,reject
2.44140625e-07,999999.9999997559,Bob,86,
,,Alice,86,reject
920000.0,80000.0,Alice,87,
,,Bob,87,reject
2.44140625e-07,999999.9999997559,Bob,88,
,,Alice,88,reject
930000.0,70000.0,Alice,89,
,,Bob,89,reject
2.44140625e-07,999999.9999997559,Bob,90,
,,Alice,90,reject
940000.0,60000.0,Alice,91,
,,Bob,91,reject
2.44140625e-07,999999.9999997559,Bob,92,
,,Alice,92,reject
950000.0,50000.0,Alice,93,
,,Bob,93,reject
2.44140625e-07,999999.9999997559,Bob,94,
,,Alice,94,reject
960000.0,40000.0,Alice,95,
,,Bob,95,reject
2.44140625e-07,999999.9999997559,Bob,96,
,,Alice,96,reject
970000.0,30000.0,Alice,97,
,,Bob,97,reject
2.44140625e-07,999999.9999997559,Bob,98,
,,Alice,98,reject
980000.0,20000.0,Alice,99,
,,Bob,99,reject
