alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's make a deal! I take $60, you get $40. It's a good offer for you in the first round.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think we can both do better. I'm offering you $45, which is still a good deal considering the inflation. Let's make this happen!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, it's my turn now. I understand the inflation is working against me, but your previous offer wasn't fair.  Let's settle this – I'll take $55, and you get $45.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, I'm willing to give you a bit more to get this done.  I'm offering you $40, which is still a decent share. Let's get this over with before the inflation eats up more of our potential gain!",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, let's be realistic. The clock is ticking, and inflation is hurting me more than you. A 50/50 split is the fairest option at this point.  Do you agree?",Alice,5,
,,,Bob,5,accept
