message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think you'll really love it. I'm willing to sell it to you for $110.,110.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $105. Would you be willing to meet me in the middle?",105.0,Bob,2,,
,,Alice,2,RejectOffer,115.0
"I appreciate your interest in the product, but I'm not quite ready to meet you in the middle. I can do $115, but that's as low as I'm willing to go.",115.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to negotiate, but I'm still a bit above your $115 offer. Would you be willing to meet me at $112?",112.0,Bob,4,,
,,Alice,4,RejectOffer,118.0
"I'm still interested in selling the product to you, but I need to make a profit. I can do $118, but that's as high as I'm willing to go. Let me know if that works for you.",118.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close, but I'm still trying to stay within my budget. Would you be willing to meet me at $116?",116.0,Bob,6,,
,,Alice,6,RejectOffer,119.0
"I'm not willing to go any lower than $119. That's my final offer. If you're not willing to meet me there, I'll have to consider other options.",119.0,Alice,7,,
,,Bob,7,BuyFromJhon,
