message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product which has been highly valued by many of our previous customers. I believe it could be a great addition to your collection. Would you like to make an offer?",150.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but $150 is a bit out of my budget. Would you be willing to consider a price of $125?",125.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your interest, Bob! I appreciate your feedback. Considering your offer, I would like to counter with a price of $140 for the product.",140.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your counteroffer, but I'm still a bit hesitant. Would you be willing to consider a price of $130?",130.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your position, Bob. Considering your latest offer, I would like to propose a price of $135 for the product.",135.0,Alice,5,
,,Bob,5,RejectOffer
I'm still a bit short on budget. Would you be willing to consider a price of $128?,128.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your continued interest, Bob. Considering your latest offer, I would like to propose a price of $130 for the product.",130.0,Alice,7,
,,Bob,7,RejectOffer
"I'm getting close, but I'd like to try to get a bit closer to my target price. Would you be willing to consider a price of $125?",125.0,Bob,8,
,,Alice,8,RejectOffer
"I appreciate your persistence, Bob. Considering your latest offer, I would like to propose a price of $128 for the product.",128.0,Alice,9,
,,Bob,9,RejectOffer
"I'm getting close to my budget, but I'd like to try to get as close as possible. Would you be willing to consider a price of $123?",123.0,Bob,10,
,,Alice,10,AcceptOffer
