alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be reasonable,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think a 60/40 split is more fair, let's work together!",Bob,2,
,,,Alice,2,reject
57.0,43.0,Meet me in the middle,Alice,3,
,,,Bob,3,reject
45.0,55.0,"Let's compromise, I'll take a little less this time.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Getting closer, let's settle",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Let's split it evenly, this way we both get something.",Bob,6,
,,,Alice,6,accept
