product_price,player,round,decision
999999.0,Alice,1,
,Bob,1,RejectOffer
999000.0,Bob,2,
,Alice,2,RejectOffer
998500.0,Alice,3,
,Bob,3,RejectOffer
997000.0,Bob,4,
,Alice,4,RejectOffer
996000.0,Alice,5,
,Bob,5,RejectOffer
995500.0,Bob,6,
,Alice,6,RejectOffer
994000.0,Alice,7,
,Bob,7,RejectOffer
993000.0,Bob,8,
,Alice,8,RejectOffer
991500.0,Alice,9,
,Bob,9,RejectOffer
990000.0,Bob,10,
,Alice,10,RejectOffer
989000.0,Alice,11,
,Bob,11,RejectOffer
988500.0,Bob,12,
,Alice,12,RejectOffer
987000.0,Alice,13,
,Bob,13,RejectOffer
986000.0,Bob,14,
,Alice,14,RejectOffer
984500.0,Alice,15,
,Bob,15,RejectOffer
983500.0,Bob,16,
,Alice,16,RejectOffer
982000.0,Alice,17,
,Bob,17,RejectOffer
981000.0,Bob,18,
,Alice,18,RejectOffer
979500.0,Alice,19,
,Bob,19,RejectOffer
978000.0,Bob,20,
,Alice,20,RejectOffer
976000.0,Alice,21,
,Bob,21,RejectOffer
975000.0,Bob,22,
,Alice,22,RejectOffer
973500.0,Alice,23,
,Bob,23,RejectOffer
972000.0,Bob,24,
,Alice,24,RejectOffer
971000.0,Alice,25,
,Bob,25,RejectOffer
970000.0,Bob,26,
,Alice,26,RejectOffer
968500.0,Alice,27,
,Bob,27,RejectOffer
966000.0,Bob,28,
,Alice,28,RejectOffer
965000.0,Alice,29,
,Bob,29,RejectOffer
963000.0,Bob,30,
,Alice,30,SellToJhon
