alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I'm offering a more balanced split, let's see if we can reach an agreement.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"I'll compromise, but I still think I deserve a bit more",Alice,3,
,,,Bob,3,reject
475000.0,525000.0,"I'm willing to give you a little more, but I'm also losing value with every round. Let's find a middle ground.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"I'm also losing value, let's meet closer to the middle",Alice,5,
,,,Bob,5,accept
