alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob. This offer leaves us both with a good deal of money.",Alice,1,
,,,Bob,1,reject
600000.0,400000.0,"I understand you wanting a larger share, but I need a bit more for my participation. This offer is fair and still leaves you with a comfortable amount.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, time is money, and we're both losing out. This offer is a compromise that still gives you a significant share.",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"Alice, we're reaching a critical point. This offer is a compromise acknowledging the time pressure while ensuring we both walk away with a respectable sum.",Bob,4,
,,,Alice,4,reject
620000.0,380000.0,"Bob, this is getting ridiculous. Accept this offer now, or we both risk leaving with significantly less. Don't let greed cloud your judgment.",Alice,5,
,,,Bob,5,accept
