message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for offering the product, Alice. I appreciate the suggestion, but I was hoping to stay within my budget. Would it be possible to negotiate the price down to $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're looking to stay within your budget, Bob. However, I've already invested a lot of time and effort into this product, and I need to make a profit. I'm willing to meet you halfway, but I can only go as low as $110. Would you be willing to meet me there?",110.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. I'm still hoping to stay within my budget. Could we possibly agree on a price of $105?",105.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your persistence, Bob! I'm willing to make one more concession, but I need to make sure I'm not losing money on the deal. I can do $112, but that's as low as I can go. Is that something you'd be willing to consider?",112.0,Alice,5,
,,Bob,5,BuyFromJhon
