message,product_price,player,round,decision
"Hi Bob, I'm looking to sell this product and I think it would be perfect for you. I'm asking for $200, which I believe reflects its true value.",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $200 is a bit too high for me.  Would you consider $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest, Bob.  However, $100 is significantly below its value.  Could you do $170?",170.0,Alice,3,
,,Bob,3,RejectOffer
"I understand it's a good product Alice, but I have a budget in mind. How about $110?",110.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm trying to be flexible, but I can't go as low as $110.  Would you be willing to meet me halfway at $140?",140.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, $140 is still a bit too steep for me.  I could go up to $115, and I think that's a fair offer.",115.0,Bob,6,
,,Alice,6,SellToJhon
