message,product_price,player,round,decision
"Bob, I'm offering you the product for $850,000. It's a great deal, considering the value it holds for you.  What do you say?",850000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your offer, but I'm looking to pay closer to $750,000.  This is a fair price considering the value to me and your desired outcome.  Let's see if we can work something out.",750000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a lower price, but $750,000 is simply too low for me. I'm willing to come down to $825,000, which is still a fair price considering the value you place on this product. Let's meet in the middle.",825000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down, but $825,000 is still a bit high for me. I'm willing to go up to $780,000, which is a significant compromise. Let's try to bridge the gap and finalize this deal.",780000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob,  I appreciate your willingness to compromise.  Let's see if we can find common ground.  I'm willing to lower my price to $800,000.  This is a fair price for both of us and ensures that we both get a good deal.",800000.0,Alice,5,
,,Bob,5,AcceptOffer
