message,product_price,player,round,decision,counteroffer
"Hello Bob! I'm excited to discuss the purchase of this incredible product with you. I believe it's a game-changer, and I'm confident you'll love it. I'm willing to offer it to you for $1100000. This is a great deal, considering its true value to you is $1000000. What do you think?",1100000.0,Alice,1,,
,,Bob,1,RejectOffer,950000.0
"I appreciate your initial offer, but I was thinking more along the lines of $950000. I believe it's a fair price considering the product's value to me. What do you think?",950000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your offer, Bob. I understand that you're looking for a better deal, but I have to consider my own value for the product. I'm willing to meet you halfway and offer it to you for $1050000. This is a compromise that I think is fair for both of us. What do you think?",1050000.0,Alice,3,,
,,Bob,3,RejectOffer,980000.0
"I appreciate your willingness to compromise, but I'm still a bit above $1000000. I'm thinking more along the lines of $980000. I believe it's a fair price considering the product's value to me. What do you think?",980000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand that you're still looking for a better deal, Bob. However, I'm getting close to my minimum acceptable price. I'm willing to make one more concession and offer it to you for $1030000. This is as low as I can go without losing money on the deal. What do you think?",1030000.0,Alice,5,,
,,Bob,5,RejectOffer,990000.0
"I appreciate your willingness to make concessions, but I'm still a bit above my target price. I'm thinking more along the lines of $990000. I believe it's a fair price considering the product's value to me. What do you think?",990000.0,Bob,6,,
,,Alice,6,RejectOffer,
"I understand that you're still looking for a better deal, Bob. However, I'm getting close to my maximum willingness to negotiate. I'm willing to make one more concession and offer it to you for $1020000. This is my final offer. If you're not willing to meet me at this price, I'll have to consider other options.",1020000.0,Alice,7,,
,,Bob,7,BuyFromJhon,
