product_price,player,round,decision
25000.0,Alice,1,
,Bob,1,RejectOffer
15000.0,Bob,2,
,Alice,2,RejectOffer
20000.0,Alice,3,
,Bob,3,RejectOffer
17500.0,Bob,4,
,Alice,4,RejectOffer
22500.0,Alice,5,
,Bob,5,RejectOffer
19000.0,Bob,6,
,Alice,6,RejectOffer
24000.0,Alice,7,
,Bob,7,RejectOffer
21000.0,Bob,8,
,Alice,8,RejectOffer
26000.0,Alice,9,
,Bob,9,RejectOffer
20500.0,Bob,10,
,Alice,10,RejectOffer
28000.0,Alice,11,
,Bob,11,RejectOffer
20000.0,Bob,12,
,Alice,12,RejectOffer
30000.0,Alice,13,
,Bob,13,RejectOffer
19500.0,Bob,14,
,Alice,14,RejectOffer
32000.0,Alice,15,
,Bob,15,BuyFromJhon
