alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair and consider the inflation,Alice,1,
,,,Bob,1,reject
45.0,55.0,I think this split is more fair considering inflation. Let's get this done!,Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering inflation, my share shouldn't decrease",Alice,3,
,,,Bob,3,reject
50.0,50.0,"Let's be practical, inflation is hurting us both. A 50/50 split seems like the fairest option at this point.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"I'll compromise, but inflation affects you more",Alice,5,
,,,Bob,5,reject
55.0,45.0,"I'm willing to budge a bit more, but I need something closer to 50/50 to make this worthwhile with inflation hitting me so hard.",Bob,6,
,,,Alice,6,reject
56.0,44.0,I'll meet you halfway on your last offer,Alice,7,
,,,Bob,7,reject
54.0,46.0,"We're running out of time, and inflation is really starting to hurt. I'm willing to compromise, but I need a bit more than this to make it worthwhile.",Bob,8,
,,,Alice,8,accept
