alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"Let's be fair, Bob, but I think I deserve a bit more for going first. Take it or leave it!",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's split it evenly, Alice. It's a fair deal, and we both get something good.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"Okay, Bob, let's try this again.  I'll be a little more generous this time, but this deal gets worse for both of us the longer we wait!",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, let's be reasonable. This money is losing value quickly.  I'm offering a fair split, but I'm not willing to go lower than this.  It's time to compromise.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Bob, this is getting ridiculous. My offer is still better than what this money will be worth in another round or two! Take the deal!",Alice,5,
,,,Bob,5,reject
40.0,60.0,"Alice, we're both losing money with each passing round. I'm willing to give you 40%  but this is my final offer. Take it or we both get nothing in the end.",Bob,6,
,,,Alice,6,accept
