message,product_price,player,round,decision,counteroffer
"I'm excited to offer you the opportunity to purchase this incredible product. I think you'll find it's a great investment. I'm willing to sell it to you for $1,200,000.",1200000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, Alice, but I'm looking to spend closer to $900,000.  This product is valuable to me, but I'm sure we can find a price that works for both of us.",900000.0,Bob,2,,
,,Alice,2,RejectOffer,1100000.0
"I understand you're looking to spend closer to $900,000, but I'm not willing to go that low. I'm willing to meet you in the middle and sell the product to you for $1,050,000.",1050000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I'm glad we're getting closer. I'm willing to go up to $950,000, which is a fair compromise for both of us. Let's make this deal happen.",950000.0,Bob,4,,
,,Alice,4,RejectOffer,1000000.0
"I appreciate your willingness to compromise, Bob. However, I'm still not quite there. I'm willing to sell the product to you for $1,025,000, which is a slight increase from my previous offer. Let's see if we can meet in the middle again.",1025000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I understand your position.  Let's split the difference. I'm happy to offer $987,500. This is a fair price that allows us both to walk away happy.  What do you say?",987500.0,Bob,6,,
,,Alice,6,RejectOffer,1012500.0
"I appreciate your willingness to compromise, Bob. I'm glad we're getting close. I'm willing to sell the product to you for $1,025,000 is a bit high for me, so I'm willing to meet you in the middle at $1,012,500.",1012500.0,Alice,7,,
,,Bob,7,RejectOffer,
"Alice,  I appreciate your flexibility. I'm willing to meet you halfway at $1,000,000.  This is a fair price for both of us and ensures a smooth transaction. Let's get this deal done.",1000000.0,Bob,8,,
,,Alice,8,RejectOffer,1025000.0
"I think we're very close, Bob. I'm willing to meet you at $1,000,000, but I'd like to add a small premium for the value I bring to the table. I'm willing to sell the product to you for $1,007,500.",1007500.0,Alice,9,,
,,Bob,9,AcceptOffer,
