alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, 60-40 is a good start.",Alice,1,
,,,Bob,1,reject
45.0,55.0,I think 55-45 is a more balanced starting point. Let's see if we can come to an agreement.,Bob,2,
,,,Alice,2,reject
58.0,42.0,Let's meet in the middle of our previous offers.,Alice,3,
,,,Bob,3,reject
52.0,48.0,I'm willing to go up to 48 for you. Let's get this done before the money dwindles too much.,Bob,4,
,,,Alice,4,reject
56.0,44.0,"I'll give a bit more, but I still think I deserve the bigger share.",Alice,5,
,,,Bob,5,reject
54.0,46.0,I'm sticking to my last offer.  We're losing money with each round. Let's settle now.,Bob,6,
,,,Alice,6,reject
57.0,43.0,"I'll give a tiny bit more, but I'm not going below 57.",Alice,7,
,,,Bob,7,accept
