message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I appreciate the product, but I was hoping to stay within my budget. Would you consider selling it to me for $120?",120.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand that you're looking to stay within your budget, Bob. I'm willing to meet you halfway, but I need to make a profit. I can offer it to you for $135.",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hello Alice, I appreciate your willingness to negotiate. However, I still believe we can reach an agreement that works for both of us. Could you consider selling the product to me for $120?",120.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"I understand you're still interested in the product, Bob. I'm willing to compromise a bit more. I can offer it to you for $130, but that's as low as I'm willing to go.",130.0,Alice,5,,
,,Bob,5,BuyFromJhon,
