alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it 60-40, a fair starting point",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's try for a more balanced split,Bob,2,
,,,Alice,2,reject
7000.0,3000.0,"I'm willing to compromise, but I need a bit more",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'm willing to give a bit more, but not that much",Bob,4,
,,,Alice,4,reject
8000.0,2000.0,"I'm getting desperate, but I'll give you a chance to make it right",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"I'm not giving in yet, but I'll meet you halfway",Bob,6,
,,,Alice,6,accept
