alice_gain,bob_gain,message,player,round,decision
5250.0,4750.0,Let's split fairly but consider the inflation affecting your gains. This offer benefits us both.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering the 5% inflation, I'll take a bit more. Still a good deal for you!",Bob,2,
,,,Alice,2,reject
5100.0,4900.0,"Bob, let's be reasonable.  Another round means you lose even more to inflation. This is a fair deal.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Inflation is biting, but I still want a bigger share. Meet me in the middle?",Bob,4,
,,,Alice,4,reject
5050.0,4950.0,"Bob, inflation is eating away at your potential gains! Let's end this now with a deal that's still favorable for you.",Alice,5,
,,,Bob,5,accept
