message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll really like. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $100. Would you be willing to meet me in the middle?",100.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I can do $110, but I was thinking more along the lines of $130. Let me see if I can meet you in the middle.",120.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet in the middle, but I'm still a bit above my budget. Would you be willing to go as low as $105?",105.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I can do $105, but I was thinking more along the lines of $125. Let me see if I can get closer to your budget.",125.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close, but I'm still a bit above my budget. Would you be willing to go as low as $102?",102.0,Bob,6,,
,,Alice,6,RejectOffer,110.0
"I'm getting close to my minimum price, but I'm still willing to negotiate. I can meet you at $108, but that's as low as I'm willing to go.",108.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to negotiate, but I'm still a bit above my budget. Would you be willing to go as low as $100?",100.0,Bob,8,,
,,Alice,8,RejectOffer,105.0
I've already offered $108 and you've countered at $100. I'm not willing to go lower than that. I think we're at a stalemate. I'm going to sell the product to John for $80.,0.0,Alice,9,,
,,Bob,9,BuyFromJhon,
