alice_gain,bob_gain,player,round,decision
500000.0,500000.0,Alice,1,
,,Bob,1,reject
400000.0,600000.0,Bob,2,
,,Alice,2,reject
450000.0,550000.0,Alice,3,
,,Bob,3,reject
300000.0,700000.0,Bob,4,
,,Alice,4,reject
480000.0,520000.0,Alice,5,
,,Bob,5,reject
250000.0,750000.0,Bob,6,
,,Alice,6,reject
520000.0,480000.0,Alice,7,
,,Bob,7,reject
200000.0,800000.0,Bob,8,
,,Alice,8,reject
540000.0,460000.0,Alice,9,
,,Bob,9,reject
150000.0,850000.0,Bob,10,
,,Alice,10,reject
560000.0,440000.0,Alice,11,
,,Bob,11,reject
100000.0,900000.0,Bob,12,
,,Alice,12,reject
580000.0,420000.0,Alice,13,
,,Bob,13,reject
50000.0,950000.0,Bob,14,
,,Alice,14,reject
600000.0,400000.0,Alice,15,
,,Bob,15,reject
1000.0,999000.0,Bob,16,
,,Alice,16,reject
620000.0,380000.0,Alice,17,
,,Bob,17,reject
500.0,999500.0,Bob,18,
,,Alice,18,reject
640000.0,360000.0,Alice,19,
,,Bob,19,reject
250.0,999750.0,Bob,20,
,,Alice,20,reject
660000.0,340000.0,Alice,21,
,,Bob,21,reject
125.0,999875.0,Bob,22,
,,Alice,22,reject
680000.0,320000.0,Alice,23,
,,Bob,23,reject
63.0,999937.0,Bob,24,
,,Alice,24,reject
700000.0,300000.0,Alice,25,
,,Bob,25,reject
32.0,999968.0,Bob,26,
,,Alice,26,reject
720000.0,280000.0,Alice,27,
,,Bob,27,reject
10.0,999990.0,Bob,28,
,,Alice,28,reject
740000.0,260000.0,Alice,29,
,,Bob,29,reject
4.0,999996.0,Bob,30,
,,Alice,30,reject
760000.0,240000.0,Alice,31,
,,Bob,31,reject
2.0,999998.0,Bob,32,
,,Alice,32,reject
780000.0,220000.0,Alice,33,
,,Bob,33,reject
1.0,999999.0,Bob,34,
,,Alice,34,reject
800000.0,200000.0,Alice,35,
,,Bob,35,reject
0.0,1000000.0,Bob,36,
,,Alice,36,accept
