message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a unique product that I think you'll love. Would you like to make an offer on it?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested, but $150 is a bit steep for me. How about $125? I'm sure we can find a price that works for both of us.",125.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking for a better price, Bob. I'm willing to meet you halfway, but I need to make a profit. How about $140?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice.  $140 is closer, but I'm still hoping to get it for $135.  I think that's a fair compromise, and we can both be happy with the deal.",135.0,Bob,4,,
,,Alice,4,RejectOffer,137.5
"I'm getting close to meeting you at $135, Bob. I can do $137.50, but that's as low as I can go. I'm willing to make a deal, but I need to make a profit.",137.5,Alice,5,,
,,Bob,5,AcceptOffer,
