message,product_price,player,round,decision
I'm excited to offer you this unique product. I believe it's a great opportunity for you to acquire a valuable asset. I'm willing to sell it to you for $15000.,15000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, but I think it's a bit high. I'm willing to pay $12000 for the product. Can you consider that?",12000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're looking to make a deal, but I'm not willing to go as low as $12000. I'm willing to meet you halfway, so I'm counteroffering at $13500.",13500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. I'm willing to pay $12500 for the product. Can you consider that?",12500.0,Bob,4,
,,Alice,4,RejectOffer
"I'm not willing to go below $14000, but I'm willing to make a small concession. I'm counteroffering at $14250. This is my final offer, and I'm not willing to negotiate further.",14250.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your final offer, but I'm still not comfortable with the price. I'm willing to pay $13000 for the product. This is my final offer, and I'm not willing to negotiate further.",13000.0,Bob,6,
,,Alice,6,RejectOffer
"I'm surprised you're willing to go this low, but I'm not willing to meet you at $13000. I'm willing to make one more concession, so I'm counteroffering at $14000. This is my last offer, and I'm not willing to go any lower.",14000.0,Alice,7,
,,Bob,7,RejectOffer
I'm not willing to go back up to $14000. I'm willing to pay $13500 for the product. This is my last offer.,13500.0,Bob,8,
,,Alice,8,RejectOffer
"I'm not willing to go below $14000, but I'm willing to make one last concession. I'm counteroffering at $13800. This is my final offer, and I'm not willing to negotiate further.",13800.0,Alice,9,
,,Bob,9,RejectOffer
I'm not willing to go back up to $13800. I've reached my limit. I'm going to have to walk away from the deal. I'll consider buying the product from John for $10000 instead.,10000.0,Bob,10,
,,Alice,10,RejectOffer
