alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair!,Alice,1,
,,,Bob,1,reject
45.0,55.0,"I'm feeling generous, but let's be realistic. This offer won't be as good next round.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'm willing to compromise, but I still think I deserve the bigger share.",Alice,3,
,,,Bob,3,reject
50.0,50.0,"Time is running out, let's split it evenly and call it a day.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"I'm still not willing to split it evenly, but I'm getting closer.",Alice,5,
,,,Bob,5,reject
52.0,48.0,"Alice, we're running out of time. This is a compromise to avoid getting zero. Take it or leave it.",Bob,6,
,,,Alice,6,accept
