message,product_price,player,round,decision
"Hi Bob, I'm selling this product for $90.  It's a great deal, and I'm sure you'll find it very valuable.",90.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $75. Can you meet me halfway?",75.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but I can't go that low. I'm willing to meet you halfway, though. How about $82.50?",82.5,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit short. How about $78?",78.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're trying to get the best price, and I'm willing to work with you.  How about $80?  That's fair for both of us and lets me avoid selling to someone else.",80.0,Alice,5,
,,Bob,5,AcceptOffer
