alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's divide fairly, I'll get a bit more",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,I think a slightly better split is fair given the inflation. Let's close the deal!,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering inflation, my share should be more",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,This offer accounts for the declining value. Let's settle and get something!,Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Middle ground, considering the rapid inflation",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"This is getting ridiculous, let's just split it evenly and avoid getting nothing!",Bob,6,
,,,Alice,6,accept
