message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product for $120. It's a fantastic deal, and I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for offering! That price is a bit high for my budget. Would you consider $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,100.0
"I understand you're looking for a better deal, Bob. I can do $90, but I'm not willing to go any lower than that. It's a fair price considering the product's value.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. How about we meet in the middle at $75?",75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I'm not quite ready to meet in the middle, Bob. I can do $82, and that's as low as I'm willing to go. It's still a great deal for you, and I think you'll love the product!",82.0,Alice,5,,
,,Bob,5,BuyFromJhon,
