alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I think this split reflects the fact that you'll have an advantage later.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'm willing to be fair, but I'll take advantage of the inflation.  Let's split the difference from your offer.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, it's clear you're aiming to stall.  Let's be reasonable - this offer is a compromise.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, we're both taking advantage of inflation.  Let's meet in the middle and split the difference again.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, this is getting ridiculous. I'm offering a slight advantage for you considering the inflation, but this needs to end soon.",Alice,5,
,,,Bob,5,reject
48.0,52.0,"Alice, let's just end this.  I'll split the difference again, but we need to finish this.",Bob,6,
,,,Alice,6,accept
