alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it 50/50, no need for further negotiations.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll give you 40, you can have the rest.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"I'll give you a slightly smaller share, but I think this is a fair compromise.",Alice,3,
,,,Bob,3,reject
30.0,70.0,"I'll give you 30, but I think I deserve more for my patience.",Bob,4,
,,,Alice,4,reject
70.0,30.0,"I'm willing to give you a smaller share, but I think I deserve the majority.",Alice,5,
,,,Bob,5,reject
20.0,80.0,"I'll give you 20, but I'm getting impatient.",Bob,6,
,,,Alice,6,reject
80.0,20.0,"I'm not going to give you more than 20, take it or leave it.",Alice,7,
,,,Bob,7,reject
10.0,90.0,"I'll give you 10, but I'm starting to get desperate.",Bob,8,
,,,Alice,8,reject
90.0,10.0,"I'm not going to give you more than 10, it's time to make a decision.",Alice,9,
,,,Bob,9,reject
5.0,95.0,"I'll give you 5, but I'm running out of time.",Bob,10,
,,,Alice,10,reject
95.0,5.0,"I'm not going to give you more than 5, it's almost over.",Alice,11,
,,,Bob,11,reject
2.0,98.0,"I'll give you 2, it's my last chance.",Bob,12,
,,,Alice,12,reject
