alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair!,Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think this is a fairer split, considering the money is losing value for me each round.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Come on, it's better to settle now!",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Let's end this now.  I'm taking a bigger share due to the inflation, but it's still a reasonable split.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"You're losing value fast, don't wait!",Alice,5,
,,,Bob,5,accept
