alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I get a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,My turn to propose a fairer split. This offer leaves us both with a good amount.,Bob,2,
,,,Alice,2,reject
57.0,43.0,Meet me in the middle of our two offers,Alice,3,
,,,Bob,3,reject
48.0,52.0,"Time is running out, let's settle this. This offer is closer to my previous one, but still reasonable for both.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Getting closer, let's split the difference again",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Let's be practical. A 50/50 split is the fairest option, and we're running out of time.",Bob,6,
,,,Alice,6,accept
