message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it. I'm willing to let it go for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer.  $150 is a bit higher than I'd like to go. I'm willing to pay $110 for the product. Let me know what you think.",110.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"Hi Bob, I appreciate your offer of $110, but I was thinking more along the lines of $135. It's a fair price considering the value the product will bring to you.",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $135 is still a little high for me. How about we settle on $125?  I'm really interested in the product, and I think this price is fair for both of us.",125.0,Bob,4,,
,,Alice,4,RejectOffer,140.0
"Hi Bob, I understand you're trying to reach a mutually beneficial price, but I'm still a bit hesitant to go below $140. I'm willing to meet you halfway, so how about we aim for $140?",140.0,Alice,5,,
,,Bob,5,BuyFromJhon,
