alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split fairly,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I understand you want a fair split, but time is against me. This is my offer.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the inflation, this is a fair adjustment",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,The inflation is hurting us both.  I need a bit more to make this worthwhile.  This is my final offer.,Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"You said that was your final offer, but I'm willing to compromise a bit more",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,This is getting ridiculous.  Let's just split it evenly and call it a day.,Bob,6,
,,,Alice,6,accept
