alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's be reasonable,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,My turn to propose a reasonable split. This is a good deal before inflation hurts us both.,Bob,2,
,,,Alice,2,reject
570000.0,430000.0,"Counteroffer, considering inflation",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"I'm aiming for a fair split, but time is running out and inflation is eating our potential gains.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,Meet in the middle before it's too late,Alice,5,
,,,Bob,5,reject
500000.0,500000.0,This is a fair 50/50 split. Let's end this before inflation eats any more of our money.,Bob,6,
,,,Alice,6,accept
