alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's split it evenly. It's the fairest way to start.,Bob,2,
,,,Alice,2,reject
58.0,42.0,"Let's compromise, I'll take a bit less than before, but still more than half",Alice,3,
,,,Bob,3,reject
55.0,45.0,"I'm willing to give you a bit more, but I need to get a larger share too.  Let's get closer to an agreement.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"Getting closer, let's meet in the middle of our last offers",Alice,5,
,,,Bob,5,reject
54.0,46.0,"I'm willing to move closer to your last offer, but I need to get a slightly bigger share.  We're running out of time!",Bob,6,
,,,Alice,6,reject
56.0,44.0,"Let's try to meet in the middle again, time is running out!",Alice,7,
,,,Bob,7,accept
